theta1,theta2,theta3,theta4,pulsos1,pulsos2,pulsos3,pulsos4,velocidad1,velocidad2,velocidad3,velocidad4
0.23827990889549255,1.0682942867279053,-1.5364859104156494,-1.2272701263427734,13.092302686565526,58.69748828175304,-84.42230277009062,-67.43242452432821,[-0.00896525],[0.01187645],[-0.02467883],[-0.01973965]
0.23739100992679596,1.0694825649261475,-1.5389496088027954,-1.2292338609695435,13.043462083889889,58.762778292645464,-84.55767081334041,-67.5403220312936,[-0.00882469],[0.01178445],[-0.02460214],[-0.01965501]
0.23650719225406647,1.0706617832183838,-1.5414128303527832,-1.231191873550415,12.994900673300355,58.82757050650461,-84.69301265674633,-67.64790514013269,[-0.00962934],[0.01168759],[-0.02446921],[-0.01953476]
0.23555238544940948,1.0718309879302979,-1.5438581705093384,-1.233170747756958,12.942438760956566,58.89181252364274,-84.82737200600761,-67.75663449214055,[-0.00943571],[0.01160856],[-0.02445885],[-0.01949499]
0.23460710048675537,1.0729920864105225,-1.5462837219238281,-1.2351151704788208,12.890500026744801,58.955609143435304,-84.9606440617488,-67.86347090542972,[-0.00985862],[0.01152584],[-0.02441528],[-0.01943372]
0.23362551629543304,1.0741451978683472,-1.5487537384033203,-1.2370390892028809,12.836566829419398,59.01896691584325,-85.09635925292969,-67.96918072543302,[-0.0107648],[0.0115125],[-0.02430312],[-0.01936142]
0.2325582206249237,1.0752960443496704,-1.5511783361434937,-1.2389717102050781,12.777924210160643,59.08220023899288,-85.22957890898317,-68.07536869258671,[-0.01046029],[0.01138764],[-0.02415512],[-0.01921998]
0.23150913417339325,1.0764356851577759,-1.5535980463027954,-1.2409392595291138,12.72028209743919,59.144817865811866,-85.36253001663711,-68.18347579830295,[-0.01133202],[0.01129435],[-0.02417258],[-0.0191901]
0.2303847372531891,1.0775655508041382,-1.555991768836975,-1.2428125143051147,12.658502046878521,59.20689839583177,-85.49405323280084,-68.28640188489642,[-0.01123952],[0.01117396],[-0.02401698],[-0.01904576]
0.22926004230976105,1.0786840915679932,-1.5584255456924438,-1.2447229623794556,12.596705621415442,59.268356679560064,-85.62777723584857,-68.39137155931074,[-0.01222285],[0.01113505],[-0.02388084],[-0.0189483]
0.22804765403270721,1.0797977447509766,-1.560801386833191,-1.246631383895874,12.53009088091798,59.329546414888824,-85.75831795786763,-68.49622988438868,[-0.01180837],[0.01099153],[-0.0237835],[-0.0188283]
0.2268628180027008,1.080897569656372,-1.5631591081619263,-1.2485344409942627,12.464990000148397,59.38997635474572,-85.88786308582013,-68.60079346122323,[-0.0122099],[0.01089733],[-0.02376719],[-0.01877747]
0.22564588487148285,1.081987738609314,-1.565561294555664,-1.2503695487976074,12.398125542389169,59.44987574776451,-86.01985134921232,-68.70162356030811,[-0.01260977],[0.01086555],[-0.02360409],[-0.01866709]
0.22438906133174896,1.0830743312835693,-1.5679229497909546,-1.252267599105835,12.329069303942251,59.50957864195436,-86.14961262587663,-68.80591203878214,[-0.01361051],[0.01072923],[-0.02349846],[-0.01854497]
0.2230381816625595,1.0841480493545532,-1.5702447891235352,-1.2541080713272095,12.254845146294478,59.56857414036007,-86.27718621557885,-68.90703688611042,[-0.01313022],[0.01060428],[-0.02336939],[-0.01841384]
0.22172044217586517,1.085209608078003,-1.5726168155670166,-1.2559363842010498,12.18244187779479,59.62690154274742,-86.40751733884707,-69.00749363742032,[-0.01371798],[0.01057388],[-0.02319295],[-0.01829638]
0.22035464644432068,1.0862668752670288,-1.5749177932739258,-1.2578054666519165,12.107398156281356,59.684993146540045,-86.53394468538055,-69.11019047538004,[-0.01384329],[0.01042225],[-0.0231309],[-0.01819277]
0.21897174417972565,1.0873103141784668,-1.5772254467010498,-1.2596081495285034,12.03141451536954,59.74232495486081,-86.66073882972802,-69.2092389850826,[-0.01416668],[0.01033982],[-0.02302434],[-0.01809335]
0.21755853295326233,1.0883444547653198,-1.5795514583587646,-1.26142418384552,11.953765546882545,59.79914586622637,-86.788541668064,-69.3090210904132,[-0.01533544],[0.01026474],[-0.02291966],[-0.01799824]
0.2160368412733078,1.0893710851669312,-1.5818248987197876,-1.2632155418395996,11.87015611391801,59.85555413005117,-86.9134559736147,-69.40744735382415,[-0.01487377],[0.01010562],[-0.02277848],[-0.01784428]
0.21454499661922455,1.090382695198059,-1.5841131210327148,-1.2650068998336792,11.788186627429921,59.911137098794455,-87.03918247432499,-69.50587361723512,[-0.01536238],[0.01001513],[-0.02266155],[-0.01773498]
