theta1,theta2,theta3,theta4,pulsos1,pulsos2,pulsos3,pulsos4,velocidad1,velocidad2,velocidad3,velocidad4
0.0,0.0,0.0,0.0,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,10.989010989010989,10.989010989010989,-10.989010989010989,-10.989010989010989
0.017999999225139618,0.01799994707107544,-0.018000349402427673,-0.01799948699772358,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.000698872239736449,-2.08542933037919,2.758262105061446,2.6993614462869715
0.01999753899872303,0.016584130004048347,-0.017381159588694572,-0.01367924828082323,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.0017802353976201037,-4.871874727939764,6.888416442666285,5.95604599563832
0.01999753899872303,0.008224772289395332,-0.0034378322307020426,-0.0075095524080097675,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.0011891594453490245,-0.8294352529760011,0.5363126522906806,0.9294649959635144
0.01999753899872303,0.005979783367365599,-0.0007024080841802061,-0.0037883420009166002,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,10.989010989010989,10.989010989010989,-10.989010989010989,-10.989010989010989
0.03799743205308914,0.023829178884625435,-0.019297175109386444,-0.019878819584846497,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.7592762256991689,-0.09574753338374647,-0.016241794980938605,0.012381580568521138
0.038753774017095566,0.025672635063529015,-0.023367159068584442,-0.020434726029634476,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.7591074851819135,-2.302232441508782,3.4208793851264243,3.077869969078537
0.03737230226397514,0.021884240210056305,-0.015978574752807617,-0.01915503479540348,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.7573639739494508,-0.3909305918977084,0.10773814358390148,0.2057881191763113
0.03599371761083603,0.020825497806072235,-0.01469818688929081,-0.01735912263393402,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.531687449334886,0.6614957041378808,-1.4189475383131895,-1.38149819692088
0.03334714099764824,0.021836748346686363,-0.017315024510025978,-0.01849517785012722,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.5536877016022284,-0.042612551194156224,-0.38693145063276746,-0.2997818912983729
0.030523691326379776,0.02188764326274395,-0.01839490607380867,-0.01922503300011158,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.4958646372404396,-0.5005076455052804,0.29921988884325296,0.37208621442571016
0.02779093198478222,0.021060215309262276,-0.017872381955385208,-0.019010039046406746,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.4299515539962286,-0.4338078844689881,0.19120519625041585,0.27072647981080156
0.025176644325256348,0.020259099081158638,-0.017418865114450455,-0.018549468368291855,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.3258916443647024,-0.1513688436044595,-0.17249750191925572,-0.09771013255567466
0.02274477295577526,0.01993289776146412,-0.017673956230282784,-0.018561339005827904,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.2150526712467786,0.04302566175982359,-0.3762109556558607,-0.3121478653546132
0.02051338367164135,0.01997535675764084,-0.018367048352956772,-0.019026529043912888,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.1043518599894853,0.1568209119945069,-0.4598229183189278,-0.406966983038088
0.018483471125364304,0.020239660516381264,-0.01922658272087574,-0.019761309027671814,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-1.0017505606661163,0.27095952080435404,-0.5536093956489152,-0.5099360198073397
0.01664177142083645,0.020712222903966904,-0.020239071920514107,-0.020689591765403748,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.9086964314987479,0.3989612105173918,-0.6758404213659214,-0.6388981281664866
0.014971135184168816,0.021414443850517273,-0.021463511511683464,-0.021831080317497253,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.8151551882487043,0.5200449750240144,-0.7928742858760376,-0.7614031735320717
0.013470660895109177,0.02233905903995037,-0.0229136124253273,-0.02319781854748726,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.7419688449546478,0.6221166072453782,-0.8882640778669981,-0.8614665649051678
0.01210707612335682,0.02345230057835579,-0.024533860385417938,-0.024744680151343346,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.66606023326716,0.6998104097106771,-0.9570913414173892,-0.9342515787990014
0.010881144553422928,0.02471231296658516,-0.026283759623765945,-0.026435768231749535,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.604153432217452,0.7697297090157816,-1.0202815249459194,-1.000784568048489
0.009770416654646397,0.026099588721990585,-0.028137851506471634,-0.028262116014957428,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.5465764928456437,0.8474598109890259,-1.1001158750219688,-1.0829375768980283
0.00876524019986391,0.02762688510119915,-0.030151184648275375,-0.03020351193845272,-0.10322083532810211,1.5548754930496216,-1.4000622034072876,-1.5981403589248657,-0.49214577185255465,0.9069349213676783,-1.1551970880475888,-1.1401368636094924
